Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
7/17/2026 23:36:00,84,2nd Half,"Báez passing backwards, and Mohammed cleans him out.   Mohammed sees 🟨.",72,,,,
7/17/2026 23:37:12,85,2nd Half,Mihaj with a nice flick up the pitch.  Ball goes to Picault.  But it's a weak cross into the box.,97,,,,
7/17/2026 23:37:50,86,2nd Half,"Mihaj breaks up what was nearly a breakaway, with Mukhtar streaking forward",75,,,,
7/17/2026 23:39:11,87,2nd Half,Muyumba and Almirón not aligned on a play.  Miggy with a giveaway.  He's playing mentally tired now.,100,,,,
7/17/2026 23:39:19,88,2nd Half,Nashville looking for a 2nd,27,,,,
7/17/2026 23:41:13,89,2nd Half,"Miggy with a real nice long ball up pitch to Latte Lath.  But Woledzi gets there first, who then rally's the crowd again.
This would have been Latte Lath's first involvement in play.",182,,,,
7/17/2026 23:41:47,90,2nd Half,10' of stoppage,15,,,,
7/17/2026 23:43:46,92,2nd Half,"Almirón with a nice through ball to Latte Lath.  He's in on goal.  
He gets into the box, and prepares for a crack.  It goes wildly off target.  At a minimum, HAS to be on target on this play.",192,,,,
7/17/2026 23:45:00,93,2nd Half,Nashville breakaway.  Nájar with a crack.  Hoyos with a fantastic one-handed save 🧤,84,,keeps the game close,,
7/17/2026 23:46:03,94,2nd Half,Atlanta now resorting to long balls.,36,,,,
7/17/2026 23:46:46,95,2nd Half,"Nashville sub:
on:  Knight
off: Mohammed",40,,,,
7/17/2026 23:48:03,96,2nd Half,Tristin through ball to Latte Lath.  But he's under pressure.  Needed more room to control the ball.,100,,,,
7/17/2026 23:49:12,97,2nd Half,Atlanta continue trying to get the ball up the pitch.  Still can't get a shot off.,82,,,,
7/17/2026 23:51:21,100,2nd Half,Mihaj clips Latte Lath outside the box and sees 🟨.  Professional foul.,71,,,,
7/17/2026 23:52:18,101,2nd Half,Have to imagine this will be the last play - Mukhtar will shoot.,64,,,,
7/17/2026 23:52:43,101,2nd Half,He shoots over.  It was the last play.,38,,,,
7/17/2026 23:52:44,,Final Whistle,stop,4,,,,
7/17/2026 23:52:50,,Post-Game,"Player Impressions:
Hoyos:  Caught off by the goal.  He couldn't have gotten it.  Came up big in the 2nd half, kept the game close.
Edwards:  Pushed up high.  Overall getting better passes than he used to.
Mihaj: Good in the back.  Placing long balls well.
Jacob: Did well enough as a CB.  
Muyumba:  Did pretty well tonight.  Worked hard throughout the full game. 
Sanchez:  Wasn't as dominant in the 2nd half.   
Reilly:  Was outmatched a bit.
Brennan:  Clearly outmatched.  Another game where he needs to shine, and he's wilting.  Time to move on from him.
Almirón:  Trying to be the emotional leader.  He ran out of steam for a while.  But came on strong towards the end.  Works hard, but his age is catching up to him.
Miranchuk:  Played deeper in the 2nd half.  Wasn't as impactful.  
Latte Lath:  Another poor showing.  Got into a perfect place.  No excuse for not putting the ball on target, even if stopped.",916,,,,
7/17/2026 23:54:06,,Post-Game,Palacios again having issues with another Atlanta player.  He has been angry since coming on.,93,,,,
