Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
7/26/2026 12:38:05,89,2nd Half,New England move the ball around the box.  Sands gets a weak shot off.  Hoyos pounces on it.,92,,,,
7/26/2026 12:38:51,90,2nd Half,"Long ball over the top finds Almirón.  He hends it backwards to Brennan.  He moves it to the arc, turns and hits a hard low shot.  Goes just wide.",146,,,,
7/26/2026 12:39:15,90,2nd Half,6' ET,5,,,,
7/26/2026 12:39:45,91,2nd Half,Togashi pressures Turner hard.  Is forced into a quick pass and gives it away.  Atlanta can't make it pay.,106,,,,
7/26/2026 12:40:42,92,2nd Half,New England sends a low ball into the box.  Mihaj is able to block it.,70,,,,
7/26/2026 12:41:12,92,2nd Half,Yow chip into the box.  Alonso heads it clear,45,,,,
7/26/2026 12:41:48,93,2nd Half,"New England get the ball along the right endline.  Sends the ball along the 6 to the back post, but no one was there.  Atlanta lucky",132,,,,
7/26/2026 12:44:24,95,2nd Half,"New England ball over the top.  Mihaj and 06 both there to stop it, neither can immediately decide who's ball it is.  Alonso takes it in the end.  Need better communication",172,,,,
7/26/2026 12:44:35,96,2nd Half,"Langoni with a long shot, goes over",35,,,,
7/26/2026 12:45:10,96,2nd Half,"Atlanta still trying, but still no end product.",47,,,,
7/26/2026 12:46:02,97,2nd Half,"More pinball passing around the box, but Atlanta can't get a shot off.  At the end, Miggy reaches far for the ball and goes down.",129,,"May be nothing, may be something.  Need to keep an eye on this",,
7/26/2026 12:45:25,,Final Whistle,stop,4,NE 4-1,,,
7/26/2026 12:46:32,,Post-Game,"Player Impressions:
Hoyos - He was lit up tonight.  Mostly due to the defense, but he could have done better with his movement before the shots.  He could have preventing some that he didn't.  But the balls should never have gotten that far.  So hard to fault him too much.
Báez - badly beaten on defence.  Pulled out of shape far too often.
Alonso - a few good passes.  Is not organizing the back line well.  Is not the savior.
Gregersen - Is good when he's fit and in the first half.  Still made of glass.  Out of energy by the 60th and gets dinged up.
Edwards - Was decent in the first half, moving the ball up.  Pllaying more as a winger than defender.  If that's intentional, he's doing good.  If not, he's not playing defensive enough.
Reilly - flat out, out-played in midfield
Muyumba - same as the first half, good moments defensively.  Tries good through balls which may not work.  Needs too long on the ball to find a pass
Almirón - A really good shift.  He's all over the pitch.  Working hard to be the pass and make the pass.  Will work well with an actual striker
Sanchez - out played in midfield.  didn't make an impact
Miranchuk - working real hard.  very good movement.  Still gives the ball away occasionally.
Picault - had nothing in the 2nd half.  Looked out of gas.  Should have been subbed early.
Brennan - good ball movement, and passing.  Nearly had 2 goals.  THis was the kind of play he needed to keep him on the pitch.
Hernández - didn't have much of an impact.  Teammates wouldn't pass to him on the right as they were mostly trying up the middle.
Mihaj - miscommunication with Alonso.  Didnt' help too much.
Togashi - Was a part of the pinball movement to setup the goal.  But wasn't able to get open enough to receive the ball.",1756,,,,
